run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 31,response_type,response_value,unanswered,Unnamed: 30
3.0,146.12,scrambled,fps_60/1159325.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.3300000000000125,,0.0,14.0,14.0,14.0,,,,,184.89651630003937,189.66283009992912,189.66283009992912,192.71231719991192,192.71231719991192,195.72287139995024,195.72287139995024,['1'],[1.4786084999796003],,,subject_13,3.0,2023-09-01_16h26.53.706,run_1,2023.1.2,59.983936249385984,,False Alarm,1,,
3.0,155.36,veridical,fps_60/1160049.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.240000000000009,,0.0,15.0,15.0,15.0,,,,,195.72287139995024,199.34594550007023,199.34594550007023,202.44879819988276,202.44879819988276,205.4583391000051,205.4583391000051,,,,,subject_13,3.0,2023-09-01_16h26.53.706,run_1,2023.1.2,59.983936249385984,,,,,
3.0,166.31,veridical,fps_60/713135.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.949999999999989,,0.0,16.0,16.0,16.0,,,,,205.4583391000051,210.8412798999343,210.8412798999343,213.91170460009016,213.91170460009016,216.92025350010957,216.92025350010957,['1'],[1.26556590013206],,,subject_13,3.0,2023-09-01_16h26.53.706,run_1,2023.1.2,59.983936249385984,,Hit,1,,
3.0,174.33,scrambled,fps_60/1160049.bmp_pp79_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,,0.0,17.0,17.0,17.0,,,,,216.92025350010957,219.2967997000087,219.2967997000087,222.42067699995823,222.42067699995823,225.43293570005332,225.43293570005332,['2'],[0.8696177999954671],,,subject_13,3.0,2023-09-01_16h26.53.706,run_1,2023.1.2,59.983936249385984,,Correct Reject,2,,
3.0,183.48,scrambled,fps_60/1160227.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1499999999999773,,0.0,18.0,18.0,18.0,,,,,225.43293570005332,228.9422822999768,228.9422822999768,232.062645399943,232.062645399943,235.0691243999172,235.0691243999172,['1'],[0.5173098999075592],,,subject_13,3.0,2023-09-01_16h26.53.706,run_1,2023.1.2,59.983936249385984,,False Alarm,1,,
3.0,191.98,scrambled,fps_60/285948.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5,,0.0,19.0,19.0,19.0,,,,,235.0691243999172,237.96826940006576,237.96826940006576,241.08522609993813,241.08522609993813,244.08572730002925,244.08572730002925,['1'],[1.8677681998815387],,,subject_13,3.0,2023-09-01_16h26.53.706,run_1,2023.1.2,59.983936249385984,,False Alarm,1,,
6.0,10.0,veridical,fps_60/1159329.bmp_pp95_L2_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,26.734345899894837,37.09555679978803,37.09555679978803,40.19481929996982,40.19481929996982,43.20120679982938,43.20120679982938,['1'],[0.8209410000126809],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Hit,1,,
6.0,21.84,scrambled,fps_60/713274.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.84,,0.0,1.0,1.0,1.0,,,,,43.20120679982938,49.47979139978997,49.47979139978997,52.530814099824056,52.530814099824056,55.53817999991588,55.53817999991588,['2'],[1.677624800009653],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Correct Reject,2,,
6.0,29.93,veridical,fps_60/1159813.bmp_pp88_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.09,,0.0,2.0,2.0,2.0,,,,,55.53817999991588,58.01221219985746,58.01221219985746,61.13288429984823,61.13288429984823,,,['1'],[0.9064340000040829],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Hit,1,,
6.0,43.81,scrambled,fps_60/1592747.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,7.880000000000003,,0.0,3.0,3.0,3.0,,,,,64.14669839991257,72.44649989996105,72.44649989996105,75.51492019998841,75.51492019998841,78.51761439978145,78.51761439978145,['2'],[2.300638600019738],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Correct Reject,2,,
6.0,52.41,veridical,fps_60/1591977.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.5999999999999943,,0.0,4.0,4.0,4.0,,,,,78.51761439978145,81.47135129990056,81.47135129990056,84.61113769980147,84.61113769980147,87.61947339982726,87.61947339982726,['1'],[2.5736227999441326],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Hit,1,,
6.0,61.04,veridical,fps_60/1160168.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.6300000000000026,,0.0,5.0,5.0,5.0,,,,,87.61947339982726,90.61527579999527,90.61527579999527,93.75440369988792,93.75440369988792,,,['2'],[2.313659799983725],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Miss,2,,
6.0,69.21,veridical,fps_60/1592303.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999946,,0.0,6.0,6.0,6.0,,,,,96.76785059995018,99.31356839998624,99.31356839998624,102.41866709990428,102.41866709990428,,,['1'],[0.8828841000795364],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Hit,1,,
6.0,77.65,veridical,fps_60/1592747.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.440000000000012,,0.0,7.0,7.0,7.0,,,,,105.43022939981893,108.25337409996428,108.25337409996428,111.37521769991145,111.37521769991145,114.38416509982198,114.38416509982198,['2'],[2.2550478000193834],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Miss,2,,
6.0,86.58,veridical,fps_60/1159440.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.9299999999999926,,0.0,8.0,8.0,8.0,,,,,114.38416509982198,117.69568459992296,117.69568459992296,120.81878919992596,120.81878919992596,123.8237691000104,123.8237691000104,['1'],[1.5993956001475453],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Hit,1,,
6.0,96.2,scrambled,fps_60/150474.bmp_pp57_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.620000000000005,,0.0,9.0,9.0,9.0,,,,,123.8237691000104,127.82677939999849,127.82677939999849,130.89500759984367,130.89500759984367,133.90088099986315,133.90088099986315,['1'],[1.2849397999234498],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,False Alarm,1,,
6.0,106.26,scrambled,fps_60/1160168.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.060000000000002,,0.0,10.0,10.0,10.0,,,,,133.90088099986315,138.38685479993,138.38685479993,141.48991189990193,141.48991189990193,144.49804729991592,144.49804729991592,['1'],[2.007006299914792],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,False Alarm,1,,
6.0,115.03,veridical,fps_60/285993.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.769999999999996,,0.0,11.0,11.0,11.0,,,,,144.49804729991592,147.6217792998068,147.6217792998068,150.72659539990127,150.72659539990127,153.73443329986185,153.73443329986185,['1'],[2.3248633998446167],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Hit,1,,
6.0,129.34,scrambled,fps_60/1592303.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,8.310000000000002,,0.0,12.0,12.0,12.0,,,,,153.73443329986185,162.47531629982404,162.47531629982404,165.5566149998922,165.5566149998922,,,['1'],[0.4999806000851095],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,False Alarm,1,,
6.0,137.36,scrambled,fps_60/285993.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,,0.0,13.0,13.0,13.0,,,,,168.56839869986288,170.93812519987114,170.93812519987114,174.0268243998289,174.0268243998289,177.02945579984225,177.02945579984225,['2'],[2.9521083999425173],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Correct Reject,2,,
6.0,145.43,scrambled,fps_60/1159813.bmp_pp88_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.069999999999993,,0.0,14.0,14.0,14.0,,,,,177.02945579984225,179.49566959985532,179.49566959985532,182.61580809997395,182.61580809997395,,,['1'],[1.6350417998619378],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,False Alarm,1,,
6.0,155.23,scrambled,fps_60/1591977.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.799999999999983,,0.0,15.0,15.0,15.0,,,,,185.6301622998435,189.8057120000012,189.8057120000012,192.91384870000184,192.91384870000184,,,['2'],[0.7063246998004615],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Correct Reject,2,,
6.0,165.81,scrambled,fps_60/1159329.bmp_pp95_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.5800000000000125,,0.0,16.0,16.0,16.0,,,,,195.9279138999991,200.93750959984027,200.93750959984027,204.02035799995065,204.02035799995065,207.0307518998161,207.0307518998161,['2'],[1.880957700079307],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Correct Reject,2,,
6.0,174.16,veridical,fps_60/150474.bmp_pp57_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.3499999999999943,,0.0,17.0,17.0,17.0,,,,,207.0307518998161,209.76542869978584,209.76542869978584,212.8861572998576,212.8861572998576,215.88948119990528,215.88948119990528,['1'],[0.5350353999529034],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Hit,1,,
6.0,183.28,scrambled,fps_60/1159440.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1200000000000045,,0.0,18.0,18.0,18.0,,,,,215.88948119990528,219.3891874998808,219.3891874998808,222.49532149988227,222.49532149988227,225.5007217999082,225.5007217999082,['2'],[0.9153360000345856],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Correct Reject,2,,
6.0,191.93,veridical,fps_60/713274.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6500000000000057,,0.0,19.0,19.0,19.0,,,,,225.5007217999082,228.48472119984217,228.48472119984217,231.5911401999183,231.5911401999183,234.60053849988617,234.60053849988617,['1'],[1.3262567000929266],,,subject_13,6.0,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,,Hit,1,,
4.0,10.0,scrambled,fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,97.58139919990208,107.92196829989552,107.92196829989552,111.00616769993212,111.00616769993212,114.01074629998766,114.01074629998766,['1'],[0.535650199977681],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,False Alarm,1,,
4.0,19.59,scrambled,fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.59,,0.0,1.0,1.0,1.0,,,,,114.01074629998766,118.03362809994724,118.03362809994724,121.14589279994834,121.14589279994834,,,['2'],[0.8870738999685273],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Correct Reject,2,,
4.0,28.07,scrambled,fps_60/1159318.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4800000000000004,,0.0,2.0,2.0,2.0,,,,,124.15994469996076,127.06552079995164,127.06552079995164,130.19651959999464,130.19651959999464,133.19787529995665,133.19787529995665,['2'],[0.9418892000103369],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Correct Reject,2,,
4.0,36.17,veridical,fps_60/1159482.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1000000000000014,,0.0,3.0,3.0,3.0,,,,,133.19787529995665,135.68014379998203,135.68014379998203,138.76902339991648,138.76902339991648,141.7694820999168,141.7694820999168,['1'],[0.4346820000791922],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Hit,1,,
4.0,44.9,veridical,fps_60/1591975.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.729999999999997,,0.0,4.0,4.0,4.0,,,,,141.7694820999168,144.8972362999339,144.8972362999339,148.00369990000036,148.00369990000036,151.0077252999181,151.0077252999181,['2'],[1.6378512000665069],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Miss,2,,
4.0,53.57,veridical,fps_60/1159777.bmp_pp56_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6700000000000017,,0.0,5.0,5.0,5.0,,,,,151.0077252999181,154.10586709994823,154.10586709994823,157.22487229993567,157.22487229993567,160.22623969998676,160.22623969998676,['2'],[0.7363993999315426],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Miss,2,,
4.0,64.99,veridical,fps_60/1592804.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.419999999999995,,0.0,6.0,6.0,6.0,,,,,160.22623969998676,166.07012449996546,166.07012449996546,169.17226259992458,169.17226259992458,,,['2'],[0.9360018000006676],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Miss,2,,
4.0,73.26,scrambled,fps_60/1159777.bmp_pp56_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.2700000000000102,,0.0,7.0,7.0,7.0,,,,,172.1878401999129,174.84289659990463,174.84289659990463,177.9614147999091,177.9614147999091,180.9635743999388,180.9635743999388,['1'],[1.9986032000742853],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,False Alarm,1,,
4.0,82.26,veridical,fps_60/1159318.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.0,,0.0,8.0,8.0,8.0,,,,,180.9635743999388,184.36505449994,184.36505449994,187.4980243999744,187.4980243999744,190.50287819991357,190.50287819991357,['2'],[0.5141750000184402],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Miss,2,,
4.0,93.48,scrambled,fps_60/1592568.bmp_pp81_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,5.219999999999999,,0.0,9.0,9.0,9.0,,,,,190.50287819991357,196.1238320999546,196.1238320999546,199.21141599991824,199.21141599991824,202.2148247999139,202.2148247999139,['2'],[0.6874935000669211],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Correct Reject,2,,
4.0,104.93,scrambled,fps_60/1159497.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.450000000000003,,0.0,10.0,10.0,10.0,,,,,202.2148247999139,208.0915980999125,208.0915980999125,211.1616625000024,211.1616625000024,,,['1'],[0.779887399985455],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,False Alarm,1,,
4.0,115.01,veridical,fps_60/1592372.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.079999999999998,,0.0,11.0,11.0,11.0,,,,,214.17499689990652,218.632003699895,218.632003699895,221.6994083999889,221.6994083999889,,,['1'],[0.6821355998981744],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Hit,1,,
4.0,126.17,veridical,fps_60/1592568.bmp_pp81_L1_V1_veridical_freeview_isoFalse_fps60.mp4,5.159999999999997,,0.0,12.0,12.0,12.0,,,,,224.71157839999069,230.304818399949,230.304818399949,233.39096170000263,233.39096170000263,236.3947795999702,236.3947795999702,['2'],[0.5836843999568373],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Miss,2,,
4.0,136.27,veridical,fps_60/1593102.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.1000000000000085,,0.0,13.0,13.0,13.0,,,,,236.3947795999702,240.95570569997653,240.95570569997653,244.04601069993805,244.04601069993805,247.04949659993872,247.04949659993872,['1'],[0.8896210000384599],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Hit,1,,
4.0,147.81,veridical,fps_60/1159497.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.539999999999992,,0.0,14.0,14.0,14.0,,,,,247.04949659993872,253.0212976000039,253.0212976000039,256.1202833999414,256.1202833999414,,,['1'],[0.4652855999302119],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Hit,1,,
4.0,156.79,veridical,fps_60/1592727.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.9799999999999898,,0.0,15.0,15.0,15.0,,,,,259.1323148999363,262.521656399942,262.521656399942,265.6227014999604,265.6227014999604,,,['2'],[1.4150450999150053],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Miss,2,,
4.0,164.95,scrambled,fps_60/1159482.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.1599999999999966,,0.0,16.0,16.0,16.0,,,,,268.6370395999402,271.20906829996966,271.20906829996966,274.30331709992606,274.30331709992606,277.304489800008,277.304489800008,['1'],[0.5163776000263169],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,False Alarm,1,,
4.0,173.04,scrambled,fps_60/1592372.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0900000000000034,,0.0,17.0,17.0,17.0,,,,,277.304489800008,279.7803325999994,279.7803325999994,282.8859862999525,282.8859862999525,285.8917307999218,285.8917307999218,['1'],[0.6753852000692859],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,False Alarm,1,,
4.0,181.66,scrambled,fps_60/1593102.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6200000000000045,,0.0,18.0,18.0,18.0,,,,,285.8917307999218,288.9063132998999,288.9063132998999,292.022751399898,292.022751399898,295.0337076999713,295.0337076999713,['1'],[0.6415406999876723],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,False Alarm,1,,
4.0,190.0,scrambled,fps_60/1592727.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.3400000000000034,,0.0,19.0,19.0,19.0,,,,,295.0337076999713,297.6997210999252,297.6997210999252,300.82293299993034,300.82293299993034,303.8241749999579,303.8241749999579,['2'],[1.4350337000796571],,,subject_3,4.0,2023-08-23_11h23.11.919,run_1,2023.1.2,60.11479523329433,,Correct Reject,2,,
5.0,10.0,scrambled,fps_60/497926.bmp_pp65_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,32.56372840004042,42.9246426000027,42.9246426000027,45.99994850007352,45.99994850007352,49.00021750002634,49.00021750002634,['2'],[1.1702759999316186],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Correct Reject,2,,
5.0,18.08,veridical,fps_60/1159775.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.0799999999999983,,0.0,1.0,1.0,1.0,,,,,49.00021750002634,51.52586220006924,51.52586220006924,54.64121560007334,54.64121560007334,57.648425100022,57.648425100022,['1'],[0.37457240000367165],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Hit,1,,
5.0,28.72,veridical,fps_60/713089.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.640000000000001,,0.0,2.0,2.0,2.0,,,,,57.648425100022,62.763831500080414,62.763831500080414,65.85204000002705,65.85204000002705,68.8637136000907,68.8637136000907,['1'],[0.5899570001056418],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Hit,1,,
5.0,43.9,scrambled,fps_60/285933.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,9.18,,0.0,3.0,3.0,3.0,,,,,68.8637136000907,78.47915960010141,78.47915960010141,81.5694704001071,81.5694704001071,,,['1'],[0.7197549999691546],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,False Alarm,1,,
5.0,52.16,veridical,fps_60/286001.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.259999999999998,,0.0,4.0,4.0,4.0,,,,,84.58449000003748,87.26080220006406,87.26080220006406,90.36327339999843,90.36327339999843,93.36764930002391,93.36764930002391,['2'],[1.152782900026068],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Miss,2,,
5.0,61.44,scrambled,fps_60/1159956.bmp_pp73_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.280000000000001,,0.0,5.0,5.0,5.0,,,,,93.36764930002391,97.01656380004717,97.01656380004717,100.12228720006532,100.12228720006532,103.12564560002647,103.12564560002647,['2'],[0.45174689998384565],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Correct Reject,2,,
5.0,70.46,veridical,fps_60/498151.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.019999999999996,,0.0,6.0,6.0,6.0,,,,,103.12564560002647,106.52475710003635,106.52475710003635,109.6122378000291,109.6122378000291,112.61538950004616,112.61538950004616,['2'],[1.0742936000460759],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Miss,2,,
5.0,79.02,veridical,fps_60/497926.bmp_pp65_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.5600000000000023,,0.0,7.0,7.0,7.0,,,,,112.61538950004616,115.5984521000646,115.5984521000646,118.71580810006708,118.71580810006708,121.71604780002964,121.71604780002964,['2'],[0.5330054999794811],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Miss,2,,
5.0,87.02,scrambled,fps_60/1159606.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0,,0.0,8.0,8.0,8.0,,,,,121.71604780002964,124.13253070006613,124.13253070006613,127.23395150003488,127.23395150003488,130.23861990007572,130.23861990007572,['1'],[1.0930750999832526],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,False Alarm,1,,
5.0,96.61,scrambled,fps_60/713089.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.5900000000000034,,0.0,9.0,9.0,9.0,,,,,130.23861990007572,134.23087250010576,134.23087250010576,137.34052100009285,137.34052100009285,140.34869330003858,140.34869330003858,['1'],[0.39631560002453625],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,False Alarm,1,,
5.0,106.23,veridical,fps_60/285933.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.620000000000005,,0.0,10.0,10.0,10.0,,,,,140.34869330003858,144.41917140001897,144.41917140001897,147.50962640007492,147.50962640007492,150.51501100009773,150.51501100009773,['1'],[0.4866912999423221],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Hit,1,,
5.0,114.99,veridical,fps_60/1591932.bmp_pp76_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.759999999999991,,0.0,11.0,11.0,11.0,,,,,150.51501100009773,153.70360480004456,153.70360480004456,156.81487910007127,156.81487910007127,159.82255910011008,159.82255910011008,['2'],[0.5059151999885216],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Miss,2,,
5.0,123.58,scrambled,fps_60/286001.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5900000000000034,,0.0,12.0,12.0,12.0,,,,,159.82255910011008,162.832940399996,162.832940399996,165.93417390005197,165.93417390005197,168.94295380008407,168.94295380008407,['2'],[0.6079744000453502],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Correct Reject,2,,
5.0,133.47,veridical,fps_60/1159606.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.890000000000001,,0.0,13.0,13.0,13.0,,,,,168.94295380008407,173.27792420005426,173.27792420005426,176.3516368001001,176.3516368001001,179.36148720001802,179.36148720001802,['1'],[0.5400644999463111],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Hit,1,,
5.0,141.64,veridical,fps_60/1159956.bmp_pp73_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999875,,0.0,14.0,14.0,14.0,,,,,179.36148720001802,181.9096260000952,181.9096260000952,185.0108114000177,185.0108114000177,188.0116893000668,188.0116893000668,['2'],[0.3703269000397995],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Miss,2,,
5.0,150.19,scrambled,fps_60/498151.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.550000000000012,,0.0,15.0,15.0,15.0,,,,,188.0116893000668,190.99859370000195,190.99859370000195,194.1053179000737,194.1053179000737,197.11099410010505,197.11099410010505,['2'],[0.7042666999623179],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Correct Reject,2,,
5.0,158.69,scrambled,fps_60/1159775.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5,,0.0,16.0,16.0,16.0,,,,,197.11099410010505,199.96693310001865,199.96693310001865,203.08455640007745,203.08455640007745,206.0876647999976,206.0876647999976,['1'],[0.6025600000284612],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,False Alarm,1,,
5.0,168.37,veridical,fps_60/1592201.bmp_pp100_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.680000000000007,,0.0,17.0,17.0,17.0,,,,,206.0876647999976,210.09979320003183,210.09979320003183,213.19635400001425,213.19635400001425,216.19484210002705,216.19484210002705,['1'],[0.610429699998349],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Hit,1,,
5.0,177.31,scrambled,fps_60/1591932.bmp_pp76_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9399999999999977,,0.0,18.0,18.0,18.0,,,,,216.19484210002705,219.48934940004256,219.48934940004256,222.5913020001026,222.5913020001026,225.59934460010845,225.59934460010845,['2'],[1.33600419992581],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Correct Reject,2,,
5.0,188.96,scrambled,fps_60/1592201.bmp_pp100_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.650000000000006,,0.0,19.0,19.0,19.0,,,,,225.59934460010845,231.70131460006812,231.70131460006812,234.7901296000928,234.7901296000928,,,['2'],[0.7017797000007704],,,subject_3,5.0,2023-08-23_11h28.27.755,run_1,2023.1.2,59.95254156965006,,Correct Reject,2,,
